R,Ti,TiErr,vTorr,vTorrErr
0.7421543233911115,480.8727177401546,14.533018917843547,27972.278348969976,666.4379555346908
0.7527751826782706,534.6911318641097,14.653720502410543,29275.73180826302,649.5120561107907
0.7645134336715957,538.7112493411655,14.03274562140584,30077.232260896646,622.5622799962794
0.7755405644480841,609.8090534492633,12.388148640467108,29121.519601325745,537.5862256756311
0.7870808148843704,620.6942990496522,14.082591125037757,28960.608623912434,601.7932879199918
0.7984103325957137,678.1460574594246,13.761458230826326,30038.6905455802,573.0083046993983
0.8088100550928565,682.6375427606586,11.182937562300213,31934.467621756066,473.3371772792173
0.8197465087455271,695.5742802256973,9.945960920190137,32434.1145373425,422.4094917523818
0.8418450940717132,758.9363324455765,8.44861558000497,37646.688001650546,354.9563613132725
0.853515964707998,794.3671764959938,7.987221848077644,37149.58852283694,331.0296704944783
0.8651699368003661,807.8125379913181,7.812316946143906,40804.56939995355,322.75276102584627
0.8769226152009318,793.2742637694108,7.404833484265512,44799.292780716525,308.8757344125457
0.8891775049061794,816.7789929560271,6.720401995898727,47203.63373067006,279.5022114084821
0.9009108397962446,802.8208785209775,6.519485312959537,49723.75224827649,273.5364895019542
0.9127068386570153,806.1061461389103,6.522358002166324,53143.691909739755,275.1734408908094
0.9239598858102493,800.9347350762166,5.9782114222921345,53589.594638132236,252.98764393258057
0.9423429577476361,813.4845073077173,6.014534587060024,56431.136332551076,254.49602457605567
0.9541373644219426,826.4612855922065,5.216560236132365,56371.97437563145,219.89171361030083
0.9653174450990305,831.4327806210971,5.0867382010395135,56567.62783419754,215.24133102170788
0.9769999761748961,810.9177659534483,5.147215590331037,55919.99857690498,219.6026617218323
0.988597194027525,814.17125057081,5.174905399139582,55386.890412874,221.3101113567337
1.000246753608701,824.2552956975907,5.00277229243021,55128.163506424346,215.3062498077675
1.0112762739043275,818.1570884974011,5.138124691794137,51375.88081857715,220.66588279194897
1.0227844001236952,810.6020484130332,5.123371672894785,47479.42032410544,220.79631968364984
1.0343690323576,786.9173755917644,5.482415821532966,44163.503986405056,240.1467383800067
1.0473201730319326,751.278165646365,5.2296244123522495,40458.920938552576,232.5025998268468
1.0586490470184393,0.0,8.310110540102075,0.0,369.79316973306027
1.0704290358606514,0.0,12.554520334272715,0.0,575.9181708326261
1.0806108670287526,0.0,12.372574551405695,0.0,569.5886958921852
1.0927656556458032,0.0,13.073806631515504,0.0,618.6962983540955
1.1038721121645203,0.0,12.7506094910001,0.0,611.835941404503
1.1143711595441406,0.0,12.144172159462192,0.0,601.1168463372993
1.1297344655927821,528.3979057087549,7.950979256678019,35347.38215166337,398.586497547304
1.1400749047768275,432.30550825434483,6.763640084455953,35439.75252547396,355.170991688873
1.152271083342964,414.58461302359973,6.704795219386025,37033.92175010359,357.3921879087388
1.1624672086473922,430.37193036160176,6.543167830594081,38879.628051096,348.88962530444974
1.1735605805766431,385.54186402450125,6.297448222213925,39027.53862324274,345.2532790118666
1.1836155318883492,378.21237762092267,5.9227104832900315,39627.347650259595,329.7613623437927
1.1955031897046935,348.20932110306154,5.81354574860408,39066.43376206806,326.58354678547096
1.2049053253874236,343.58743908045176,5.379772267055847,41281.2322963165,305.5003506520277
1.2162444805256225,309.83283624141717,5.333616956497525,38616.54646132731,306.10068996014337
1.226469747234194,319.8276777200696,4.839037127826865,35193.56797243103,275.3892063705213
1.2375109777975644,280.6350610960291,4.520002532218149,34320.00101618462,264.8471376574408
1.248035936860904,293.383453075811,4.522353134390614,31914.576876158866,261.7293953186826
1.2575417621083635,258.4136065653976,4.630284140138028,32200.83237639172,272.26952726156276
1.2683594859096494,215.66206204660477,4.912088968680618,30360.603210109683,293.7438307643438
1.2782229340701567,223.70997869269732,5.477839471308564,28320.162516687677,324.3179803069193
1.289726166431072,226.61096966928534,5.165593328143782,25036.2957021681,312.82444862267215
1.298903587029898,151.27152729163245,5.450448985477013,25463.99695794132,341.2841938782257
1.3089406159637642,152.29717720280763,5.5530080873151775,24642.120551911823,343.51102678319165
1.31889647279656,119.64340883521132,5.551828046195554,22630.49973570172,350.9309854782855
1.330887210364232,135.65071062731647,5.497696618382176,21214.408716277267,351.44893312649026
1.3406648192991424,156.45143622607995,5.479433299307323,18296.325675976488,346.74290193870587
1.3507835841864602,143.68902515843286,6.167580077133913,22685.16194470821,405.19903521685796
1.3599811585172954,107.74240350207272,6.9944751293981575,22061.088741594787,462.81159813034327
1.3698855259634533,85.27302236275757,7.665956801162591,19824.940205343755,507.37181692171805
1.380624169863249,53.42789610787594,7.971038765623882,20161.02391775881,538.9324625043505
1.3904011751062508,77.46376628439673,9.762388865575076,16733.70421869956,629.5221295645028
1.4000705525858905,98.21628926598005,11.755527816075162,17724.541269476853,747.6295294756426
1.4100804303653078,88.11808101960963,13.686379432129227,23130.844166856983,881.4997855070609
1.4187890849399816,-44.97784288658314,18.20237182255469,26075.283526065086,1266.0921869923664
1.428631657476326,-58.49973323826713,25.447051464582696,29866.947145100203,1776.1574352774705
1.4383862141559756,-193.51898477946594,22.52506569934576,28591.000353063224,1823.2224360755815
1.4488026868522559,-33.062770455004525,20.809784829151006,14663.18395008424,1386.9734485486645
