R,Te,TeErr,ne,neErr,pe,peErr
0.305559999984866,inf,,,,,
0.3049322476398107,inf,,,,,
0.30491657088062724,12.021421740079596,2.2716725449572768,5.442099602722703e+19,4.791858763632955e+18,104.67483916135876,3.4885670823438653
0.3054939930748101,26.18994874034575,2.1839123346146687,3.739015881499406e+19,9.927109641828726e+17,156.679414841293,6.20787171415925
0.30664533578901554,48.860068261152115,10.362457412395694,3.2147052176285315e+19,2.1067422048490107e+18,251.3131461964991,32.44380851664917
0.30835125840752386,57.23760811893189,2.680233617966417,3.664709953000119e+19,5.4553479665101504e+17,335.61477145499214,9.499727500681711
0.3105922967579123,73.65651066900642,3.0207317114363943,3.8134858710772425e+19,5.806216052214587e+17,449.42090039857,10.426421092162185
0.31334890065080484,85.84415222397844,4.5703854680373395,3.0136332686713848e+19,5.243676233780685e+17,413.9244689009154,12.96023458514113
0.31660147046781145,inf,,,,,
0.3203303926486429,inf,,,,,
0.324516074177986,139.75765168444744,6.8399711912451115,3.1078314304615944e+19,4.37548650521397e+17,694.9491560838871,20.419856132634834
0.3291389760684129,158.68790526968783,7.604396193346611,3.3062450951708127e+19,4.2037037880507974e+17,839.4577735373376,23.723501417199255
0.3341796457704064,152.0292220815207,7.943751791949335,3.389536905160168e+19,4.6095662650722586e+17,824.4938542529688,26.319144649994094
0.33961874855048024,158.88043379510577,7.9986105064268385,3.4972785682822025e+19,4.566796753247903e+17,889.0386176496044,28.95373279277253
0.3454370979081746,182.1950531814517,8.239456450758182,3.2174445646797586e+19,4.156616528087014e+17,937.923973712322,27.332193745092013
0.35164129177524994,177.02828388627637,7.449092492849648,3.5436663071780295e+19,5.624617246852859e+17,1003.7266640405519,26.80029691658394
0.3581888836089227,175.54979080022517,8.661991118045005,3.4067773995272114e+19,5.744901764774094e+17,956.8944956638991,28.9187678947515
0.3650607052120983,179.43026576462756,8.794838801887034,3.657934322410837e+19,4.7083700335213286e+17,1050.1506041915668,31.803583280653566
0.3722383685543306,204.83210336203103,9.176696039228522,3.517849997229999e+19,5.879877832938349e+17,1152.9097827915773,33.60908303717354
0.3797037714245966,178.35546759106344,8.290089953295087,3.5606107302289314e+19,7.00688146900984e+17,1016.0870267195821,32.853829040299736
0.3874391216994413,202.37810994661788,7.003009756383911,3.974662304639767e+19,4.595942508663881e+17,1287.0154318225032,29.813196391205963
0.3954269606309707,inf,,,,,
0.40365018505368266,205.27167893572874,5.859356095551461,4.174308696324184e+19,3.695534655394563e+17,1370.9877671847653,24.261822950836024
0.41209206856999303,inf,,,,,
0.42073628171819827,234.86545069242877,7.8941169796528285,3.6989654228775535e+19,4.212408620043784e+17,1390.014689823755,30.566257427426198
0.4295669111116511,257.3788120775606,7.01127698231434,3.663695081034321e+19,3.814838391431088e+17,1508.731980433625,27.18323759337577
0.43856847748929295,274.855298918852,10.498265487680492,3.5905646997664997e+19,3.701404065774709e+17,1579.017174146879,38.019251556752984
0.44772595281409083,279.1813067085208,8.530144067149513,3.775371039294445e+19,3.9334979455875117e+17,1686.420832095567,32.56002793524804
