R,Ti,TiErr,vTorr,vTorrErr
0.7421543233911115,952.4164526646765,55.46824261515727,61944.65265799092,2315.9715846118215
0.7527751826782706,1083.6201357830985,47.49224782841376,60913.770505953595,1890.853106977717
0.7645134336715957,1291.614716978965,63.891642859526556,68944.54267086953,2451.1021066010703
0.7755405644480841,1242.1240720959008,61.78803274919314,69128.539785806,2399.3231125174593
0.7870808148843704,1125.3329715143486,66.38334426207025,67425.23111375548,2639.1238178826798
0.7984103325957137,1352.317175392756,68.6727277498843,65933.8049008864,2544.129452414793
0.8088100550928565,1208.5723619463117,56.7642039490795,65801.81091535527,2199.8326159530166
0.8197465087455271,1293.5662508267133,48.82117517535846,75511.54818020327,1896.014749530997
0.8418450940717132,1305.7935840373157,48.77779489280193,74593.10278898469,1889.816792254535
0.853515964707998,1265.259984046284,41.29331812457061,68611.87201540546,1594.5633202348743
0.8651699368003661,1461.374348487935,47.05108960228957,78021.92390760349,1756.868895690704
0.8769226152009318,1354.66066757383,49.56544439026035,86458.71022260936,1932.4194106504633
0.8891775049061794,1486.3974601157265,54.53291477163955,96342.53230234797,2085.901764888778
0.9009108397962446,1485.6465747245934,52.57448510038987,102758.67987200253,2018.095416343778
0.9127068386570153,1670.509180837217,64.12775650736927,111902.14260550588,2352.5493184062416
0.9239598858102493,1643.038106017411,57.413312669468645,116841.04491332814,2125.753582468807
0.9423429577476361,2149.3601252585727,69.12918215592533,123007.51181652195,2299.7039374714795
0.9541373644219426,2007.3024034134344,69.86751063116161,125367.89712765119,2388.7026090707554
0.9653174450990305,1982.3142434841561,65.90760491605768,122136.56889909782,2267.289934335456
0.9769999761748961,1839.9095012037803,75.16441067182238,123941.45633250607,2647.5805565050987
0.988597194027525,1583.8531658544475,64.03218808965931,112829.31870075552,2368.0194857421875
1.000246753608701,1734.9259293660741,60.3867154521385,115242.36939436995,2190.2562067343274
1.0112762739043275,1468.2314108346882,51.39677075387993,106640.88481486338,1988.0669103762266
1.0227844001236952,1419.4999091616369,47.80369547519393,105926.47396535876,1860.179667838321
1.0343690323576,1573.4339108938502,57.323974699626326,106545.1584039836,2179.4500114234247
1.0473201730319326,1379.0198889721719,36.803303893460765,91131.32122142594,1439.6603570485418
1.0586490470184393,0.0,61.283332945184334,0.0,2456.76094102697
1.0704290358606514,0.0,71.44018869566337,0.0,3381.601170211739
1.0806108670287526,0.0,67.73215769432385,0.0,2694.059008343316
1.0927656556458032,0.0,57.7851629237544,0.0,2375.2180919826387
1.1038721121645203,0.0,61.25306543498138,0.0,2578.999678074726
1.1143711595441406,0.0,58.45033053657885,0.0,2424.4841814649303
1.1297344655927821,1079.384354803679,34.9008145657875,99594.7839505267,1552.3649711523137
1.1400749047768275,1002.6364742013274,28.45391603295495,96306.74968015867,1300.6933015990119
1.152271083342964,1073.2247900887917,29.633527825130667,101652.31539199558,1329.2985390114466
1.1624672086473922,1012.685087523846,28.96356091857198,105178.73178014833,1322.2859371165198
1.1735605805766431,893.2566700429503,27.51653900889456,109894.07721105986,1317.4767935854145
1.1836155318883492,843.6371647769065,26.638983842837675,110164.02646772169,1294.0657023409835
1.1955031897046935,704.672764271328,21.85436968410556,105252.89907780362,1119.7292191621368
1.2049053253874236,771.0582344337408,22.400622525331304,106657.34023334997,1132.0681240758884
1.2162444805256225,811.7691854883817,17.538641778919388,92860.90351404219,867.9740484033742
1.226469747234194,834.7478147954558,12.38453544737127,77691.99558837552,595.0011395784364
1.2375109777975644,710.5209323975392,7.593122152786566,68753.26936245567,372.9205143294839
1.248035936860904,666.4409832823738,5.240120676836675,61223.88217059048,258.05916611891854
1.2575417621083635,609.0220641058198,3.869773352748715,60153.533832415145,194.76521084112264
1.2683594859096494,573.5296704984054,3.1679392307964034,57067.73831004758,161.19036627781654
1.2782229340701567,555.1879985344536,2.854623156861732,55111.036257474225,145.3179205190987
1.289726166431072,526.7713074317987,2.6253807804767897,50723.988238216145,136.28014828496208
1.298903587029898,473.35474181959466,2.211680665016939,44384.96466417581,118.11999610052018
1.3089406159637642,430.1784477448328,1.652535836338061,39512.36571254827,90.21426906703226
1.31889647279656,394.20825289620626,1.4689115923641398,36339.08781089525,82.01845971315896
1.330887210364232,360.9737966254285,1.2920783524738175,34243.28456339014,74.38831809597366
1.3406648192991424,333.00475612296077,1.1459156880022066,31522.926435544625,67.65544209583905
1.3507835841864602,286.7965462339114,1.0566358485816048,33787.01398256791,64.62064577582218
1.3599811585172954,262.6891883113933,1.0193286712595455,31746.444774490057,63.18188004920663
1.3698855259634533,242.04526525019,0.9524580535887662,29652.446278564166,60.521868270079445
1.380624169863249,205.16315754228052,1.1157261211611156,30015.007518011706,72.74253044082828
1.3904011751062508,183.85438404013004,2.273930492731253,28314.220336209073,143.31979872999625
1.4000705525858905,483.876547368137,19.038022708151786,13958.784098805252,998.7449359585237
1.4100804303653078,257.4095134023438,5.714448800378513,20271.339563610283,318.61214416622465
1.4187890849399816,300.48700171400134,5.245521099693688,22083.302009045354,291.4647594298423
1.428631657476326,424.2794844303979,13.401043389748592,18684.53565475463,683.251772822113
1.4383862141559756,843.2080462586233,48.75048045721099,12681.948671457747,1993.8155186154022
1.4488026868522559,1463.8599519706559,343.66048876935423,-197443.45183752425,9589.192146654612
