position,width,height,core_slope,offset,time
1.4238917551874521,0.005415984063152279,1.260845140742843,0.15687579653524647,0.2996980268934186,0.752484
1.4293078956277074,0.0003948106580019861,1.2663600344476225,0.010092395982337004,0.2011433632319257,0.75723
,,,,,0.76199
,,,,,0.766767
1.7642639764172232,0.10802045993794715,0.9772752754853461,0.04963419278217673,-30.669359901566008,0.771522
1.4293480731208583,0.0003390175987455922,1.061013360003647,0.01272935863386769,0.15015115886481525,0.776332
,,,,,0.781029
,,,,,0.785817
,,,,,0.790564
,,,,,0.795324
,,,,,0.8001
,,,,,0.804855
,,,,,0.809665
,,,,,0.814362
1.4293674367387432,0.0002873748667271348,0.7239536911421868,0.018764066941997542,0.14530398656649832,0.81915
1.808993280067162,0.11535909916771342,-0.15396746674589368,0.07881999309588986,-30.619980531430897,0.823897
,,,,,0.828657
,,,,,0.833434
,,,,,0.838188
1.4314458579600735,0.0005714939186358401,1.1561254104135354,0.0006444456509387408,-28.486362488377697,0.842999
,,,,,0.847695
1.425679923746842,0.0064269385990203005,1.3273616178225291,0.18570002636444677,0.3108969403757124,0.852484
1.4275406734527627,0.0059310164831402725,1.3444453747619762,0.15529815814775416,0.17700145159877884,0.85723
1.4310252262697134,0.0005417485193087759,1.719619892593139,0.0005242711239500229,-17.54807593560675,0.86199
,,,,,0.866767
1.4301691899147098,0.00041816929423281804,1.9442800525801032,0.004857389225042574,0.2813239643482455,0.871522
,,,,,0.876332
1.429121262282774,0.00039727673029678866,1.8626547433224498,0.00518660906186364,0.27294768705113565,0.881029
1.3241069136055428,0.005350308284743109,1.9449246496358277,0.04318468318944132,0.13903450212371488,0.885817
,,,,,0.890564
,,,,,0.895324
