position,width,height,core_slope,offset,time
1.4093159963608108,0.0007009082534498747,3.088360969162412,-0.0068955988748446335,0.13501578663367403,0.222113
,,,,,0.2276
1.4038288842818878,0.003792215291279569,3.6161398662549775,-0.041475329290151824,0.12880548529730637,0.233436
1.4006130972274489,0.004897540661358528,4.039096147768668,-0.057081723714279824,0.09238732632233725,0.238831
1.396653295549012,0.00434650739809304,4.016392589203407,-0.04958191510255763,0.09659192694666362,0.244381
1.3870025504374943,0.00651604793224713,3.966906488306134,-0.0618883172704389,0.0680197218481444,0.255446
1.3808458131993686,0.004798122122302634,3.722327930252966,-0.040823345310719225,0.19347587301680316,0.260933
1.3805472253311906,0.005825319125296517,3.6913766394616805,-0.0434660066145492,0.18230906196101074,0.26677
1.375209462617907,0.0059360819539568685,3.8717945165454557,-0.04431814263405177,0.1409435306581374,0.272164
1.3729531908830617,0.004139631571170812,3.4344803507095336,-0.010992658938867835,0.18008016562042065,0.277715
1.371380847368556,0.004239131648536626,3.7480050437935417,-0.021394034048747387,0.2466369627854603,0.288779
1.3445670509045966,0.051387139961416445,3.4887596377444985,-0.22257064745206526,-0.3153493447866283,0.294267
1.3299522467072267,0.014262330624391691,1.0533187809446676,0.24113323945267665,0.20793617997643787,0.300103
1.3117021936570377,0.024261283705837963,1.4277102146515488,0.05356595557094071,0.097393470130179,0.305498
1.3231046439698173,0.011896935222800564,1.1036282071610066,0.17757021204886442,0.19083241862685915,0.311048
1.358668654288969,0.004074416292077951,1.667473252406069,-0.00905052486648568,0.11296024868532796,0.322113
1.3678358180567198,0.0036872914228768547,2.129861626356506,-0.020453955597996426,0.08448037811467489,0.3276
1.3775447129454157,0.0005416465596163033,2.7022149808081326,-0.004260926633162916,0.19939115976269337,0.333436
1.3842442454192665,0.0033520281591426933,2.835534189544518,-0.026303970985414336,0.1886677661151153,0.338831
1.3912106869112217,0.0040577540416572855,3.241743421598757,-0.03781524181257462,0.16813617520685473,0.344381
1.4006289179816986,0.007038305221997262,3.2149224607084195,-0.06159052801284508,0.0800543108882953,0.355446
1.4065768248239454,0.0036602953922330885,3.541590674925985,-0.0348912314008273,0.058887815149108944,0.360933
1.408189100690654,0.0019380393876187946,3.5073866113478593,-0.015935662441558012,0.27055094533772706,0.36677
1.402345504172595,0.01922873955537462,3.6335645379337898,-0.15688254600595705,-0.04357964945582166,0.372164
1.407811032662601,0.003548029768105633,3.5942586566096297,-0.027039057614737957,0.20631880059851632,0.377715
1.4079945526460724,0.0025323291712906655,3.9889945971283165,-0.02412323994734219,0.30348363460552047,0.388779
1.4055313555371896,0.00387731580850242,4.12355640696547,-0.03475722547286581,0.07627995063049464,0.394267
1.4037601708856917,0.004528423545760346,4.131434347439705,-0.038400396903525216,0.2742843611657317,0.400103
1.4029102763589236,0.005156986530928602,4.1469336351829496,-0.041846783472357624,0.10011685789578288,0.405498
1.4019513955605412,0.0047370238219793855,4.213498130536664,-0.03727637241132631,0.13571821819548843,0.411048
