R,Te,TeErr,ne,neErr,pe,peErr
0.314889999984866,57.64786313574724,15.887300432489816,8.826585852166649e+18,8.299087095758218e+17,81.41341010586012,16.28486619400465
0.31426224763981064,3.945089932208172,0.3925826226542621,3.662012317003918e+19,2.1556899164107658e+18,23.115148677495167,1.4176338530275883
0.31424657088062724,16.720026614499087,1.8647738386246235,2.595569400548461e+19,1.1253423983064609e+18,69.43678313111953,4.374237004843493
0.3148239930748101,15.22677925241732,1.506027731739596,2.8575348658655633e+19,1.1287657339510172e+18,69.61768417379338,3.683451294730726
0.3159753357890155,16.342760250220802,4.187225121808866,3.192182923010003e+19,3.1318432440376986e+18,83.47052829696246,14.19670686787584
0.3176812584075238,30.008709263444388,2.0679458541551674,2.8016326013206733e+19,7.685526137205422e+17,134.51740511363118,5.989315972463306
0.31992229675791223,48.7126612485143,2.7400421326335,2.93732221683083e+19,7.20451061871489e+17,228.93565140194448,8.708557285594958
0.32267890065080485,82.21064011145063,4.879111743669808,2.6112366967535735e+19,6.623949474829115e+17,343.47430451619385,13.557427478078274
0.32593147046781146,104.61098632853913,6.2335553024464545,2.863020734177783e+19,6.209899362101348e+17,479.2054766102337,19.796096462031976
0.3296603926486429,119.66917761383968,7.537053488296912,2.6043581395200356e+19,5.66288189715096e+17,498.65823482923554,22.39608482421686
0.333846074177986,173.08917952378027,10.251115305811531,2.843301632820544e+19,5.406046416909856e+17,787.4315948216524,33.61603022016252
0.33846897606841286,199.73500958704363,10.623917593040797,2.8186236570664112e+19,5.5927461141069146e+17,900.7645170662839,35.23705472193085
0.3435096457704063,193.6012251151712,11.904555699118085,2.6654949996119503e+19,5.4671744196789254e+17,825.668955941178,37.45982383428931
0.3489487485504802,225.26895790935038,13.504703113303181,2.7615356605536805e+19,5.5539668891419034e+17,995.3412167718993,47.12736001337671
0.3547670979081746,204.41776034943052,11.431810218565374,2.67012619866914e+19,4.9303682496668077e+17,873.3139478116547,39.13200444948381
0.3609174826896091,226.82841634129838,10.810466829431752,2.520841402478421e+19,4.9767085324292506e+17,914.8775410748125,34.02442053357521
0.3674071394754763,226.36512255489438,12.183198927296962,2.4738811322025787e+19,5.245912336544653e+17,896.0006490836442,36.992038438632605
0.37421815714902323,237.17556263223506,12.813520758967545,2.7679664967525188e+19,5.983686270083753e+17,1050.3904179431286,44.07999983759568
0.3813323103825884,221.6846074120928,11.07273953461869,2.4736376722701656e+19,5.3393977056795366e+17,877.3878340111596,35.46999402583366
0.38873165713891744,206.80413207150247,12.136651257042567,2.6500805626321445e+19,6.974686180610746e+17,876.876177079519,41.75663138450563
0.3963985627245771,229.94044587643785,10.636801361861046,2.6908536197229253e+19,5.114631484207581e+17,989.9777297717061,35.83234797786918
0.40431572287188816,inf,,,,,
0.41246618574926436,252.44808711299808,9.230345929410676,2.762912397598571e+19,3.871544004358934e+17,1115.9871194152743,30.98356152054096
0.4208333729592821,226.70660633408153,12.86950017379134,2.545735629135251e+19,4.7398495344264576e+17,923.4161361680173,38.84787241416219
0.42940109952819144,253.96779298884366,10.56274321692207,2.508772876110796e+19,4.589007949870623e+17,1019.4360167298121,32.61217594539946
0.43815359287574224,291.71220669605486,11.17665090811068,2.5789597087632753e+19,4.1850533724164154e+17,1203.70244419768,35.7731131834847
0.4470755107060003,291.83637874432463,12.018893863342953,2.462633975280728e+19,3.9976170904044e+17,1149.8978904298692,35.441057777722165
0.4561519579544919,309.6984493460701,12.498139361646903,2.6119847354578674e+19,4.634423631168676e+17,1294.2841956590505,40.14002120917023
