data,t,greenwald_density,greenwald_fraction
1.636007213711348e+19,0.22,6.919924171814021e+19,0.23641981806319093
1.6389689004762464e+19,0.225,6.866533142678896e+19,0.23868943270502038
1.6920443240748788e+19,0.23,6.814511689654561e+19,0.24830015724291044
1.6980682638583357e+19,0.235,6.807857322753858e+19,0.24942771026985144
1.735574568524278e+19,0.24,6.819820784300417e+19,0.2544897620359264
1.7551904509457717e+19,0.245,6.78012711157838e+19,0.25887279427968896
1.7875681629169666e+19,0.25,6.802449284159688e+19,0.2627830195043911
1.8198564346301317e+19,0.255,6.799076172523708e+19,0.26766231006272584
1.8473504749240558e+19,0.26,6.8083986613533426e+19,0.27133406353100475
1.867198673309976e+19,0.265,6.802008057539465e+19,0.27450697757412096
1.9125962667302363e+19,0.27,6.771638020616246e+19,0.2824421891582714
1.92524890819893e+19,0.275,6.774399698981309e+19,0.2841947617127517
1.969841913920215e+19,0.28,6.735527073449066e+19,0.29245549642064117
2.004295266117106e+19,0.285,6.757445132426025e+19,0.29660548133781645
2.027091178347658e+19,0.29,6.788860873421998e+19,0.2985907674560844
2.0401466837175472e+19,0.295,6.786007168624083e+19,0.3006402193546759
2.1078116675436188e+19,0.3,6.725048068552643e+19,0.31342700394961776
2.1126617407871013e+19,0.305,6.790391641957624e+19,0.31112516805850027
2.148290233587062e+19,0.31,6.8139207188699365e+19,0.31527960512334047
2.274696058935042e+19,0.315,6.76644960543254e+19,0.3361727629078579
2.4224242109120406e+19,0.32,6.79726555536864e+19,0.3563821644423989
2.5359169270161183e+19,0.325,6.861538131028172e+19,0.3695843233091706
2.6757327859082895e+19,0.33,6.8862796504207114e+19,0.3885599949088356
2.7508973390760792e+19,0.335,6.8793071177961456e+19,0.39988000128090756
2.796023495085127e+19,0.34,6.912242763973615e+19,0.40450308106334326
2.8870740659946865e+19,0.345,6.97408816727577e+19,0.4139715467810669
2.9593218125289902e+19,0.35,6.9167372006740976e+19,0.42784939295374386
2.8442204191557243e+19,0.355,7.048290294850576e+19,0.4035333818803815
2.9533477784508977e+19,0.36,7.036528347621111e+19,0.41971660349373235
3.0223693406132617e+19,0.365,7.003798074634695e+19,0.4315329066323636
3.104942243911998e+19,0.37,7.083918844489479e+19,0.4383085566158492
3.1664998200374645e+19,0.375,7.117336606440214e+19,0.44489954531196635
3.240465547138448e+19,0.38,7.113376737538007e+19,0.45554532913154794
3.2537575462753448e+19,0.385,7.1776208428284174e+19,0.4533197862529009
3.3129776148171784e+19,0.39,7.219983664683571e+19,0.4588622036671015
3.3913912629398823e+19,0.395,7.257115120551843e+19,0.4673194797937828
3.4274107967665926e+19,0.4,7.279851956429394e+19,0.47080776055337004
3.4695490795173986e+19,0.405,7.249099370698379e+19,0.4786179499127409
3.5151730764334838e+19,0.41,7.32737900312766e+19,0.4797313029574487
3.554150452311846e+19,0.415,7.2830360770249015e+19,0.4880039608102156
3.5524850865982497e+19,0.42,7.289203730376886e+19,0.48736257319763093
3.5276880940795048e+19,0.425,7.3018994640411976e+19,0.4831192365016656
3.5507066069933457e+19,0.43,7.257882870581182e+19,0.4892207094420938
3.5588331812941156e+19,0.435,7.2943100402711175e+19,0.4878916801789576
3.6373843272042033e+19,0.44,7.286495209247632e+19,0.4991953226824096
3.6766976436002992e+19,0.445,7.3435922719510675e+19,0.5006674536716161
3.7369296616260985e+19,0.45,7.313195052400647e+19,0.510984547089224
3.518834256365291e+19,0.455,7.255269314348526e+19,0.4850039473250427
3.621544637032215e+19,0.46,7.231593946672382e+19,0.5007947990081314
3.674012358249821e+19,0.465,7.30296259742043e+19,0.5030851944315811
3.753120442496932e+19,0.47,7.297969590243039e+19,0.5142691259654789
3.783544896618973e+19,0.475,7.344243954080103e+19,0.515171462205721
3.570504423567732e+19,0.48,7.379237732858877e+19,0.4838581643289111
3.6532083336510587e+19,0.485,7.241959234795952e+19,0.5044502758449995
3.5258976181207146e+19,0.49,7.221967447107971e+19,0.4882184313268619
3.5818867278347588e+19,0.495,7.270323405359109e+19,0.49267226891096405
3.640500314169737e+19,0.5,7.271766454676154e+19,0.5006349333219703
3.4845981519505777e+19,0.505,7.353726606905366e+19,0.4738547321950258
3.0386549891165385e+19,0.51,7.2443160869108834e+19,0.4194536727361768
2.7968322951079743e+19,0.515,7.024649772086986e+19,0.39814544295452475
2.6211418774407283e+19,0.52,6.9701547581889634e+19,0.37605217794644386
2.478558662525824e+19,0.525,6.949800194187253e+19,0.35663739866922606
2.329458797621821e+19,0.53,6.906799870182078e+19,0.33727034826628205
2.2227693850240774e+19,0.535,6.874711053837503e+19,0.3233254994452916
2.1574015068671152e+19,0.54,6.847434492791626e+19,0.3150671261095286
2.0811509764258353e+19,0.545,6.845526588567929e+19,0.30401619941136016
2.028885619332953e+19,0.55,6.785246857317122e+19,0.2990142675715665
1.9702008045149766e+19,0.555,6.752088006947202e+19,0.291791339580859
1.9568420338021556e+19,0.56,6.709053450916824e+19,0.29167185030173576
1.936788654780909e+19,0.565,6.723132506652429e+19,0.2880783106482713
1.955493330541942e+19,0.57,6.726392737856528e+19,0.2907194698186908
1.8958603026155143e+19,0.575,6.694038628290189e+19,0.2832162178753009
1.9126748634151944e+19,0.58,6.69819419517028e+19,0.2855508227567252
1.8951114686267384e+19,0.585,6.758274247427254e+19,0.2804135196715598
1.8965227636723876e+19,0.59,6.76476368834382e+19,0.2803531432946038
1.898897550320325e+19,0.595,6.715122826999604e+19,0.2827792728802214
1.9027075200367186e+19,0.6,6.775325057916541e+19,0.2808289644809771
1.8634539171097883e+19,0.605,6.783019687035935e+19,0.27472335376990276
1.8508539186225844e+19,0.61,6.7467390427878285e+19,0.27433311217233486
1.8105639390885743e+19,0.615,6.751873149664156e+19,0.26815728005474054
1.759554016668862e+19,0.62,6.879503417620888e+19,0.2557675910389128
1.7264171608558125e+19,0.625,6.860974502931895e+19,0.2516285638604347
1.7550805045656386e+19,0.63,6.872297333697997e+19,0.25538483266136947
1.739212472224542e+19,0.635,6.854149733034673e+19,0.2537459115960261
1.7644476607074296e+19,0.64,6.810825281247131e+19,0.2590651775439967
1.7820370471287976e+19,0.645,6.801130915944905e+19,0.2620206946687208
1.801913258630373e+19,0.65,6.740017823161549e+19,0.26734547384106877
1.7904499114582723e+19,0.655,6.7694652030618575e+19,0.2644891225156818
1.8269706043682208e+19,0.66,6.774543714419617e+19,0.2696817204794935
1.8261234346800853e+19,0.665,6.722047029504758e+19,0.2716618057958788
1.8232401616934128e+19,0.67,6.654032189378476e+19,0.2740053113364505
1.8090444964509831e+19,0.675,6.6120017348488675e+19,0.273600124288584
1.8274187356218546e+19,0.68,6.568581627144248e+19,0.2782059871297271
1.8442889882395906e+19,0.685,6.4933423433017434e+19,0.28402768416208346
1.8720770887354974e+19,0.69,6.5143047265728774e+19,0.2873794161177323
1.8479320135546122e+19,0.695,6.509157414440953e+19,0.2838972690159352
1.8657867691026825e+19,0.7,6.5248808376634294e+19,0.2859495545624131
1.901578063343503e+19,0.705,6.5264250498338324e+19,0.29136595438139884
1.910350409225674e+19,0.71,6.516273267869092e+19,0.2931660982735894
1.916337140944258e+19,0.715,6.484444003387159e+19,0.2955283660315759
1.9278878217031475e+19,0.72,6.500005632729831e+19,0.2965978693919201
1.959539084488053e+19,0.725,6.460212562374485e+19,0.3033242429050685
1.9592888593817158e+19,0.73,6.477922748860557e+19,0.30245634832961654
1.9735068738490552e+19,0.735,6.501319198223038e+19,0.3035548345924102
1.9964488306034885e+19,0.74,6.493165624225404e+19,0.3074692601640903
1.9914298506857312e+19,0.745,6.52220601647618e+19,0.30533071872538947
2.0257375292497973e+19,0.75,6.5239751910933684e+19,0.31050662669829976
2.038994835005277e+19,0.755,6.360276188777898e+19,0.32058275057345614
2.0303523366165885e+19,0.76,5.891377158291593e+19,0.3446311926845571
2.038091240924259e+19,0.765,5.6442231829821555e+19,0.361093311665862
2.044499026116115e+19,0.77,5.444725387543639e+19,0.37550085276908346
2.0338988092174385e+19,0.775,5.253548640463319e+19,0.3871476117213727
2.021249405173359e+19,0.78,5.0869067596064915e+19,0.3973435135912963
2.015097230065846e+19,0.785,4.94245935644181e+19,0.40771144176217583
1.9844338185788682e+19,0.79,4.800850263722276e+19,0.41335049201060975
1.951369080882038e+19,0.795,4.712551604078739e+19,0.41407909023067624
1.9578056914449863e+19,0.8,4.5723203836849005e+19,0.42818646270521443
1.9210587781578256e+19,0.805,4.452620683526564e+19,0.4314445165439758
1.8991699579082056e+19,0.81,4.367173857131297e+19,0.43487390702501816
1.8578000392898826e+19,0.815,4.262143819354513e+19,0.43588393963938077
1.8321728089751636e+19,0.82,4.171972964319073e+19,0.4391621960748255
1.8036324312908718e+19,0.825,4.0670241103663555e+19,0.44347719176132483
1.7938379254575415e+19,0.83,3.969038529825283e+19,0.4519578008572535
1.7625521838963223e+19,0.835,3.85311441741195e+19,0.45743572418495393
1.738922129117467e+19,0.84,3.767392512683692e+19,0.4615717962126411
1.7241571373769759e+19,0.845,3.658367421185499e+19,0.4712914092205261
1.7103930092580106e+19,0.85,3.5720124381417226e+19,0.4788317618926917
1.6738567039212083e+19,0.855,3.4509752233588437e+19,0.4850387486387222
1.6583164599408693e+19,0.86,3.3692071719317987e+19,0.49219783032518066
1.64914017056006e+19,0.865,3.2369988749262504e+19,0.5094657842899722
1.6316650142951643e+19,0.87,3.1395072377727525e+19,0.5197200995952185
1.6659852565156295e+19,0.875,3.0420897519629754e+19,0.5476450047013294
1.6613119453217786e+19,0.88,2.9277616144513245e+19,0.5674341575904279
1.886321092374449e+19,0.885,2.8038480705470956e+19,0.6727615209216325
1.9914735075826356e+19,0.89,2.6996474308106564e+19,0.737679107595406
2.1159206819193975e+19,0.895,2.5993881439509066e+19,0.8140072065972153
2.3382788341653926e+19,0.9,2.4771888012900454e+19,0.9439243520508761
2.355197914024382e+19,0.905,2.3709166422187655e+19,0.9933701894387676
2.414515673507419e+19,0.91,2.2584460447142527e+19,1.069104873750886
2.3171723855433126e+19,0.915,2.1417612427077685e+19,1.0819004188411667
2.303609106516738e+19,0.92,2.017197764134804e+19,1.1419847609759666
2.2613831764885225e+19,0.925,1.9156166248761156e+19,1.180498825872723
2.1968247671952888e+19,0.93,1.7817908374982918e+19,1.2329307800682834
2.230462415248571e+19,0.935,1.6588543001041705e+19,1.3445800605324443
2.2102352714114077e+19,0.94,1.5573516561727236e+19,1.4192268410611775
2.1757995681550066e+19,0.945,1.4291310798127415e+19,1.5224632637897013
2.2088893647733236e+19,0.95,1.3132268075438393e+19,1.6820318867116824
2.4126470760606593e+19,0.955,1.2035336532008841e+19,2.0046361559097674
2.4016070936365146e+19,0.96,1.0744204287011217e+19,2.2352582187401655
2.0726844091231777e+19,0.965,9.595723695443976e+18,2.16000843178434
1.7497038616242815e+19,0.97,1.0818683125097372e+19,1.6172983730018746
