R,Ti,TiErr,vTorr,vTorrErr
0.7421543233911115,907.4362092493493,25.941032613456603,30676.54695068309,975.1054937609289
0.7527751826782706,837.9931376150878,20.59007134707281,35322.11253715499,795.9363509713236
0.7645134336715957,779.576942777113,19.6834414851854,34289.729776428394,777.6137988067513
0.7755405644480841,818.945518158091,20.48352250600155,36163.42848372725,796.4301541448965
0.7870808148843704,893.0640516165291,21.783705795296726,33642.52695904639,826.2415768549351
0.7984103325957137,877.9060568940625,20.11334847325936,35783.029689091345,766.5824988577293
0.8088100550928565,853.1823392112268,18.212991965760363,36724.63776501948,701.3825867473693
0.8197465087455271,905.770242300991,17.227563186675763,38764.08853167705,651.2475629117183
0.8418450940717132,916.9413428642191,15.818482720137462,39635.46393030917,596.8623918496198
0.853515964707998,932.0818617374292,15.271187269232303,38354.28860314009,573.6049322475029
0.8651699368003661,929.1249864516801,14.196529601969283,41280.99637783762,534.9277692768485
0.8769226152009318,882.0765434916445,13.114720373040171,43649.87412989713,504.6108570623961
0.8891775049061794,921.0884003012594,12.964444129058755,42800.205034463754,491.8090558977867
0.9009108397962446,895.6839886877659,12.915788751064776,46272.27283149431,496.97781584767375
0.9127068386570153,902.2463621259016,13.752597143509238,47697.375887294154,528.6791324254918
0.9239598858102493,917.2525474105955,12.03635794003312,47045.372651400154,462.2900076349628
0.9423429577476361,926.3800298434542,12.27238068757871,49883.10109077597,471.9012264463645
0.9541373644219426,957.6086042957186,11.290510741947234,49792.90105697921,428.61947546416013
0.9653174450990305,953.6677042672159,10.920626147449566,49169.67352271372,415.8465241268312
0.9769999761748961,945.7833116391668,10.987482816650626,49981.840700847126,419.2519097102994
0.988597194027525,914.543982818129,10.346775315625012,51388.446875188136,400.1649581691206
1.000246753608701,912.5950415414243,9.966248511405002,53297.130993436316,387.78380802309493
1.0112762739043275,963.3623836317145,9.642331776931403,51770.429546750536,368.6102343002415
1.0227844001236952,970.7461219849082,8.842406508806667,51962.33471337668,337.35521415796524
1.0343690323576,942.8661891094189,9.116449932054785,53357.18361575886,354.46805853329494
1.0473201730319326,932.4552879888508,8.155392296458116,54029.8700120838,319.6590174672917
1.0586490470184393,0.0,12.252968187694174,0.0,476.35488921286935
1.0704290358606514,0.0,17.346566623339726,0.0,695.3813623401924
1.0806108670287526,0.0,15.722146232446136,0.0,633.9397665955391
1.0927656556458032,0.0,13.950829760267174,0.0,579.6049584426929
1.1038721121645203,0.0,14.342139921332889,0.0,581.5222455299896
1.1143711595441406,0.0,11.786256996045028,0.0,473.22564756810436
1.1297344655927821,854.6141105753173,8.198519839419612,58874.59971181051,341.9908656049333
1.1400749047768275,847.227011481882,7.429321568549256,58745.70310886624,312.35021414994014
1.152271083342964,838.0381715343259,7.17764191405281,59384.416923962905,303.2246067901139
1.1624672086473922,867.8872101279699,7.089272455044731,59338.122287589744,296.7160754206518
1.1735605805766431,866.1024650173568,6.863731321969099,59347.895933966654,288.69366742926695
1.1836155318883492,846.8576181187503,6.3106767703312885,57912.53806602224,268.0064245229368
1.1955031897046935,854.3790508007017,6.2586241846095545,59901.86510183768,266.80910461094925
1.2049053253874236,852.8956200580396,6.243574025514063,60364.60031258352,267.5812576419306
1.2162444805256225,850.5321554778153,5.907769927885042,59028.95848377378,252.90473210823967
1.226469747234194,836.0954716323555,5.500880158111786,55296.0886968285,237.16117757005736
1.2375109777975644,855.6760084705274,5.171919371561491,54708.12043173984,223.0240266051516
1.248035936860904,832.3663942602261,4.943608716498521,50236.43245634944,215.3982233130565
1.2575417621083635,821.3631386667807,4.934743476147088,50354.5118427656,216.5200767538422
1.2683594859096494,757.7462463154351,4.710309241473575,44662.93961039456,211.27797987940374
1.2782229340701567,725.8584866700594,4.924200019812997,42990.00670033189,221.9196075138563
1.289726166431072,650.9734163730769,4.8193838173545265,42680.65341987255,228.15243921160567
1.298903587029898,561.7737051119813,4.947500959483484,46707.59842452195,245.07104805216397
1.3089406159637642,534.9538457298567,4.271331279413872,49482.5110392988,215.70548137075477
1.31889647279656,494.2676681318542,4.144239551000446,53644.76407937303,216.99729331906326
1.330887210364232,485.7539528882697,3.9690308605631963,58686.58859829972,212.93536372455216
1.3406648192991424,496.24935262062763,3.8440254381451893,59165.67234847505,207.1821127570804
1.3507835841864602,467.35802897470273,3.7130799351059847,58454.64950546536,204.35560077501543
1.3599811585172954,423.0154620149403,4.006674621871506,45056.72938110053,219.71363981073324
1.3698855259634533,368.2404851970632,3.703520926145389,33051.00745662309,203.65149799374166
1.380624169863249,258.0776765729577,3.926920829164457,24125.270193722616,224.51497283763246
1.3904011751062508,194.73113176876498,3.6851362696837047,18828.956523579032,217.71303896217233
1.4000705525858905,161.61958256968174,3.777560229446545,15232.912464821959,229.22182663577829
1.4100804303653078,141.32920938189946,4.142523924628586,13249.981725935211,256.8630827826486
1.4187890849399816,90.02774964606212,4.740852971166042,11296.458335396277,304.4641288303881
1.428631657476326,55.645120477013826,6.118727773599452,13843.542326022747,401.24972898328184
1.4383862141559756,-9.145630430163568,8.31272414488753,12965.027882874214,562.3064751873462
1.4488026868522559,-105.91329662026996,16.18191467474043,16531.466074998447,1175.562297164843
