R,Te,TeErr,ne,neErr,pe,peErr
0.321669999984866,2.636966076978572,0.19211888009357303,8.421364273300283e+19,3.517123034936554e+18,35.530963056915446,1.2349844109405388
0.3210422476398107,7.973203363607346,1.7666812372316376,6.119259234000512e+18,8.574357314876244e+17,7.806415729170911,1.0715274939837787
0.32102657088062725,47.32823736495521,4.552413390950683,1.0253005841495572e+19,4.0419288724093523e+17,77.64107106729196,6.190863533497359
0.32160399307481013,56.713328745725896,5.725281046082416,1.005223601828442e+19,4.33173237241648e+17,91.21532254953458,7.768344278929884
0.32275533578901555,24.03211789982347,11.963915689538425,8.486128022059408e+18,1.6624966237236216e+18,32.63034066226039,12.164873767137562
0.3244612584075239,62.563365320863134,4.6136620456441895,1.0971042761629389e+19,3.812875769975653e+17,109.82165699946088,6.423912362043246
0.3267022967579123,61.01079086452792,3.6368261267696407,1.2516193692751034e+19,3.723979091942524e+17,122.17966012933707,5.505640739605502
0.32945890065080485,75.45747124148606,5.65375263535307,9.867985625358236e+18,3.3574393421970477e+17,119.13811864589869,6.825983954390775
0.33271147046781147,75.6020780426847,6.20880453780135,8.884409459159198e+18,3.151437674884585e+17,107.46877076712316,7.194789165817204
0.3364403926486429,68.40010830695505,6.17301300591428,8.612300749968794e+18,3.2685731412989606e+17,94.25316865118972,6.940200385524428
0.340626074177986,80.8634231667873,5.953144501359889,1.019185305951711e+19,3.579591607013503e+17,131.86370028887168,6.93513329603897
0.3452489760684129,106.31264426798514,8.43920503375529,9.61728510055801e+18,2.93944191607507e+17,163.59024155510676,10.766341995691468
0.3502896457704064,99.46292265340337,8.198592262893225,9.94386644775654e+18,3.121694473109079e+17,158.24736309903707,10.616373031165423
0.35572874855048026,99.48636828626152,7.844352019239212,1.0476802712162265e+19,3.194558361943759e+17,166.7678484935486,10.601457732179528
0.36154709790817463,103.18690907440332,7.752698995432693,1.0153363006415704e+19,3.0235133448791866e+17,167.63106325478844,10.501172892349512
0.36765838026724634,118.94750333748762,9.361084740171835,9.336769149170233e+18,2.5441599546202282e+17,177.69366072516445,11.858838383528592
0.37410593634313255,104.55601326194576,7.375278481871123,9.896900895220068e+18,3.053855279857379e+17,165.56488020044677,9.001587871697598
0.3808727685244092,119.83788522596728,13.782339208941819,1.1200059223679078e+19,4.4951321933615194e+17,214.75062588340637,22.881598840818018
0.3879407697175924,123.16520695068942,9.968625279806483,1.0618051549018184e+19,3.035989288058418e+17,209.243922631666,14.834405387725615
0.3952921142818001,115.07194712270126,9.645543899050027,1.1410430657236115e+19,3.708102961664564e+17,210.08327571787578,14.187157840517859
0.40290928192612274,126.25174827177203,8.944915923382696,1.2084105894535887e+19,3.156462309672412e+17,244.10231927782104,13.915840042535415
0.41077508064181534,126.15808571919399,6.070832747677183,1.3429316464341398e+19,2.78746281629475e+17,271.0746972253704,10.352391485474874
0.4188726685698478,144.3217163720011,7.898401137563915,1.2390282443897588e+19,2.489892412308858e+17,286.1098925819476,11.721058800157088
0.4271855748627526,140.0804265911129,9.71394775073365,1.25001331810797e+19,3.12842061153099e+17,280.1638381522191,14.19110733195322
0.4356977195444566,153.42146320914074,10.42055933597886,1.2218600167017124e+19,2.8968569036673504e+17,299.93528255859496,15.6828372293064
0.4443934323570432,179.72856835225278,11.230839244643727,1.1974981836766906e+19,2.5634775486845613e+17,344.3594146506154,16.87238496327011
0.4532574705355047,188.92275961048063,11.810903989706997,1.1898769074121998e+19,2.650519306023783e+17,359.6717263121554,17.32248941664989
0.4622750356449441,204.5960163818134,12.80636879626794,1.260338803287624e+19,2.7600757425809482e+17,412.5764775105117,20.470487721012773
0.47143178932919005,225.36752445982503,11.643733069350027,1.3048394212871143e+19,2.4834678664762618e+17,470.5094883089082,19.36833719312732
0.48071386806107713,260.76663798216833,20.201373883566497,1.3336090016645106e+19,2.9241150755327814e+17,556.4171771948965,34.310693514551325
0.4901078969496523,241.30032469507748,18.25163261979301,1.3791137858644107e+19,3.105750830626289e+17,532.4489669128637,31.254780934275963
0.49960100236301164,257.8807273066008,16.264196907758855,1.4655710036209342e+19,2.837215832421895e+17,604.7080261331702,31.280197259702256
0.5091808237020006,272.8943210468621,15.87461596139181,1.5141419269345698e+19,3.0050138571617056e+17,661.1211729910351,30.36258691844005
0.5188355240761175,294.66766646720015,17.6975099108902,1.5181750430595525e+19,2.854081071394659e+17,715.7713555633588,33.654341687564504
0.5285537999552948,273.92372346143156,13.698852352524955,1.7430463388082029e+19,3.5039541213083603e+17,763.9387892674541,32.357378562993816
0.5383248898159814,316.9771794617986,15.366670520530082,1.697412844575769e+19,2.8270931737081187e+17,860.865817369369,34.691653165705326
0.5481385818220444,290.6494333445498,15.392285877431307,1.613135132185026e+19,2.980049278200093e+17,750.1708993244213,33.59206262442424
0.557985220367353,326.0376712352734,13.995791207161025,1.7138300331321369e+19,3.259661020014543e+17,894.0370446327573,32.886173420891716
0.567855711712123,264.86578062301726,22.667401215653438,1.5596142628302776e+19,3.34214454791502e+17,660.9415187125327,45.48137325957284
0.5777415285693565,292.0407300944646,12.351915513434143,1.6145145627428293e+19,2.6050691597009248e+17,754.4064186424978,27.36737153523487
0.5876347136340037,314.6467941603314,14.84416542700945,1.6536931074001916e+19,3.119160072050348e+17,832.5267756296112,34.060060429427814
0.5975278821616852,358.2176805441528,12.458439933016157,1.8056127060850457e+19,2.8335713706897354e+17,1034.8838328557374,30.85253573263119
0.6074142234275094,476.43475947922013,17.518731341373897,2.122589207191177e+19,3.449622613924281e+17,1618.0404454421068,50.645946389900516
0.6172875013118109,525.2168896197385,17.81459719947271,2.1735841796193735e+19,3.496160239863417e+17,1826.564995434173,52.538852491251845
0.6271420537291486,516.3252847747348,16.5021086202019,1.939264122106301e+19,2.8278824675858787e+17,1602.065760159939,44.09317458829681
0.6369727911326472,602.1005506546106,21.800025724597173,2.1136387476051472e+19,3.094862817872978e+17,2036.196886108769,64.86412326719456
0.6467751939168576,608.2265280897155,18.94703129604867,2.189472409093431e+19,3.1290108233157254e+17,2130.7123227697966,57.71008179019516
0.6565453089291167,689.4851391095032,20.03981506387142,2.322184801696108e+19,3.391322433824266e+17,2561.779057656664,61.42067545723341
0.6660404908984893,639.1013273352231,19.29302221184435,2.3373389902186815e+19,3.135774350787222e+17,2390.074321729807,62.16926536163054
0.6755359169744038,674.6436304697986,19.505377853166408,2.2936262844925755e+19,2.846211071920226e+17,2475.808581617642,61.15031192912081
0.6849980337952687,836.9418947211345,30.42426395579725,2.5038212169871593e+19,3.428826256718475e+17,3352.884597421136,108.66891476207287
0.6944270789318375,769.444749813632,26.53352194432152,2.3454313576240034e+19,3.5543439120646336e+17,2887.4877506752773,83.88538706769096
0.7038236925862116,833.3207613960168,22.700446014901082,2.4015140081295598e+19,3.11633482754533e+17,3201.9703708123598,68.02489058199349
0.7131888964668255,860.2203886935141,20.753680043454718,2.703714796719864e+19,3.1882153829108806e+17,3721.2649493612266,70.15748957937772
0.7225240726658162,1011.6543091003313,29.422878281132657,2.5720391531391263e+19,3.229513348940667e+17,4163.223187916743,97.86366613362114
0.7318309425514838,968.0690991530134,29.980109234241073,2.782850849944343e+19,3.4567891303910515e+17,4310.387064612508,114.41386149759475
0.7411115456610021,968.3210337958035,25.7512828596586,2.8656302079513522e+19,3.3785111608596755e+17,4439.760008703898,95.1336667054914
0.7503682186245092,1088.1065577460647,27.546677396645617,2.96206289171668e+19,3.2630447032419923e+17,5156.864091093106,105.72966679165143
0.7596035740805709,967.5833405649939,28.65660161117753,3.0543757345155195e+19,3.9614284748558854e+17,4728.580922469094,112.97670001941111
0.7688204796199173,1019.9058340870372,28.386988997275488,3.0419973639700894e+19,3.481025487254403e+17,4964.081374064772,115.51557001777282
0.7780220367177801,973.0703906047256,27.98680869717888,3.0023980048468836e+19,3.6181363420300154e+17,4674.471358923529,114.36927948914047
0.7872115597108951,947.5699410263124,26.97920429401406,2.955924216628991e+19,3.58454255747739e+17,4481.511897007011,106.79923011536337
0.7963925547548457,1049.2593057724314,29.017953768974515,2.9734853401415578e+19,3.3888918124770765e+17,4991.931461954292,117.3888254310979
0.8055686988133248,948.614138004449,26.106286923484323,2.922651277796197e+19,3.549328425081818e+17,4435.949316118786,101.84167708828546
0.8147438186380643,976.9761158998896,25.696749979710265,3.0209445417495618e+19,3.684409063358301e+17,4722.225063595934,96.38440797907577
0.8239218697887539,1047.9509778465542,29.268081191362594,2.954860463410563e+19,3.573779533501445e+17,4954.478259249954,110.05186984642808
0.833106915642221,905.2659369848269,22.539420634316375,3.0821483160265507e+19,3.2859713748562835e+17,4464.262213174371,94.11556173371004
0.8423031064114864,1044.8690730037893,25.823684984929947,3.146630812775312e+19,3.5220027518843194e+17,5260.507552687521,103.7974607391696
0.8515146582022212,925.6313333187103,25.237076198830835,3.143080054491734e+19,3.544285510813791e+17,4654.9334105066055,108.5222911875448
0.8607458320477861,1109.7545227584076,27.06911782978338,3.36267932937948e+19,3.534949206219164e+17,5970.7977509841385,117.95283434407719
0.8700009129693161,1098.4739890270732,33.40718928530745,3.4173392029238387e+19,4.09398253783336e+17,6006.173161750957,160.0604180776613
0.8792841890673503,1078.1896607930842,29.113440062751593,3.2275384833120195e+19,3.5787839041461216e+17,5567.837796030097,128.4070584528485
0.8885999305799772,1002.1442857509754,25.69853184137131,3.1336211367674413e+19,3.5627060982807686e+17,5024.544825471948,107.61004667681918
0.8979523690049975,1046.327007475302,27.716809689540398,3.0741106318321066e+19,3.5872909675472115e+17,5146.439964884636,111.51220632878152
0.9073456761826842,1029.2742218041726,25.564615051247525,2.993397102929356e+19,3.2900262035911866e+17,4929.642357869565,101.0404880286453
0.9167839434357082,1031.7744140654554,26.248505379310096,3.0783253673175486e+19,3.3977450312335123e+17,5081.819763467026,108.99472077879388
0.9262711606830534,1103.3421274977593,27.69438929407489,2.989614328452232e+19,3.58271445588759e+17,5277.707893683633,102.4737708770373
0.9358111955900899,993.3794733968331,25.811873132889012,3.0201534117218996e+19,3.467212505690891e+17,4800.2534491423185,103.36925214343104
0.9454077727201203,1052.3199399394855,25.085832030667436,3.0345611227038777e+19,3.2814388108922016e+17,5109.326685418307,97.15916938294214
0.955064452702631,935.5765186956766,24.373197212280136,2.885623638511722e+19,3.514623176243101e+17,4319.554748775597,92.04811925187853
0.9647846113929583,1040.1480709247,25.75297579498993,2.9249050577199264e+19,3.405243088774285e+17,4867.734965480447,95.85068899285638
0.9745714190852284,1075.6468321879383,28.48427584796124,3.029589380203528e+19,3.47038352840902e+17,5214.0291514338305,118.23587148144622
