R,Ti,TiErr,vTorr,vTorrErr
0.7421543233911115,934.8045414389105,12.5332265173787,5971.926495449785,479.6855927671407
0.7527751826782706,912.2600237499071,10.736408205726972,7171.28877147653,412.368558693884
0.7645134336715957,914.8411682766402,10.502892049630464,6824.245975161424,402.7065320486193
0.7755405644480841,952.903375915116,10.495101964959407,5695.249016444244,396.87866113384143
0.7870808148843704,988.6615560650696,10.832922642892061,5663.158704772808,406.27881906612373
0.7984103325957137,998.4705966189339,9.82901457783583,4903.704146899753,367.5353548693235
0.8088100550928565,977.650330716194,9.113423889600027,6078.753924492164,343.19442684072794
0.8197465087455271,1007.9347292028557,8.554922333440128,6918.157418586873,319.42123975838393
0.8418450940717132,983.1344826636602,7.645616481513907,6694.61192886494,288.6572311590049
0.853515964707998,972.0324213071103,6.821506402674439,5491.191063707421,258.96369582702874
0.8651699368003661,964.9054435083783,6.563426489785684,5997.374898070096,250.04694776339736
0.8769226152009318,960.1189812350777,6.2491038768145595,7681.480739622232,238.64898530073518
0.8891775049061794,965.2211610487934,5.8211754871582215,7376.444249058957,223.33348321391793
0.9009108397962446,942.4839289122192,5.79763382718089,8586.607329555645,224.47107423885305
0.9127068386570153,945.9010335687741,6.058434721750276,8450.211972969711,235.12837724813727
0.9239598858102493,960.1837955111665,5.42614745495407,7695.780362079786,210.38592807146273
0.9423429577476361,942.3346160243403,5.450176823838209,7363.026752553976,212.94809743005936
0.9541373644219426,944.9370772463205,4.796416452499214,7450.659954883958,187.60316984861853
0.9653174450990305,949.345120168412,4.618227056228551,7257.308792254085,181.2643015466401
0.9769999761748961,943.6150580564072,4.6312287587004475,7457.8760054755,181.88144143877858
0.988597194027525,929.4490578321245,4.50765614635899,8897.944774005178,178.10286200797407
1.000246753608701,945.9961905281875,4.215361553363307,9183.332295909217,167.12238508821775
1.0112762739043275,960.8033239694264,4.066938384604513,7947.33866749246,160.72919602774184
1.0227844001236952,960.6670699579151,3.7549428382734757,8176.3847351488,149.51188672333737
1.0343690323576,936.4489036285726,3.8344929378218637,6627.345745086327,154.32513769514745
1.0473201730319326,926.2953391893648,3.3749124908742565,5812.0904556079695,136.94187734901845
1.0586490470184393,0.0,5.14397041295143,0.0,209.01983045741846
1.0704290358606514,0.0,7.190432465120454,0.0,300.33158590686577
1.0806108670287526,0.0,6.140165842359179,0.0,259.92469313529676
1.0927656556458032,0.0,5.4751279561624395,0.0,236.95354524170807
1.1038721121645203,0.0,5.418654205242091,0.0,233.7635298317048
1.1143711595441406,0.0,4.591109034509501,0.0,198.10513512896026
1.1297344655927821,816.1119340286355,3.136542197256952,7408.811298988641,137.3380244840945
1.1400749047768275,818.8549702138662,2.870234404001176,4355.723774080598,125.85889179053125
1.152271083342964,780.5725860789878,2.7012187967289543,2659.4260080288295,120.49059993671304
1.1624672086473922,760.8202674038929,2.606461915836199,339.5600703152488,117.21696046601426
1.1735605805766431,732.3918617209672,2.4992173920371936,-792.4373324516292,114.15524541198108
1.1836155318883492,693.3522547990713,2.3218872379385034,-594.410214753894,107.97944405773941
1.1955031897046935,655.8058727771132,2.1623342389421216,1896.7036681583763,102.7001042864026
1.2049053253874236,631.87356141061,2.0915019897338993,4926.566817255878,100.34601161266976
1.2162444805256225,589.6009223762516,1.7858275269359165,6539.89899748285,87.98253120692726
1.226469747234194,565.8588289074255,1.5949448084681277,6625.337816209865,79.94846549543351
1.2375109777975644,556.1042323454758,1.4357576677703117,8070.297268657275,73.15530376758261
1.248035936860904,532.1345687517154,1.365666953474603,6909.633325450544,70.73351651023128
1.2575417621083635,505.5297007239063,1.3125679514372708,9062.679296785709,68.85517234100244
1.2683594859096494,488.53971848514414,1.2226062131302031,8128.258508676753,65.2546932356189
1.2782229340701567,443.3167336032204,1.2118477561208694,8637.649567589742,65.86860389995468
1.289726166431072,412.81158249325756,1.2738171625596835,9204.520478738274,71.43464743725353
1.298903587029898,356.5154386208622,1.2271439103585469,12632.861672126615,71.69999893502799
1.3089406159637642,316.7269627519781,1.0447841105770728,14756.948054650644,62.14055739410111
1.31889647279656,295.1691583979217,0.9969304176162349,17192.382152153874,60.21213901475261
1.330887210364232,276.6086542336639,0.9471027818476327,18325.397115395714,58.547436474607906
1.3406648192991424,263.27621361045897,0.8940178217287711,14954.272379126294,55.83854827539787
1.3507835841864602,238.90532564242102,1.1073203682956128,17445.76748806524,69.6804178511669
1.3599811585172954,157.008935021594,3.2598421824262753,20276.944209219342,202.5683513526409
1.3698855259634533,-222.27309420238197,27.61999147878718,-82868.25005833691,2770.6854922343978
1.380624169863249,467.49505115541206,8.112486051859483,8098.388820897498,418.5299271393379
1.3904011751062508,530.3633626232188,10.421142776802952,11920.28676154402,521.334348074786
1.4000705525858905,968.5981288647481,31.8042770954519,30097.743401683536,1388.7187630307271
1.4100804303653078,-42.04377262390236,14.296212452147023,1925.2110200076804,969.7564150388235
1.4187890849399816,23.88622121461782,10.95632819309902,7106.293338808184,713.8667047778486
1.428631657476326,-47.32944885481194,12.716627328322215,18146.647507117752,891.8665229455249
1.4383862141559756,32.950473720358694,12.825108474968502,14691.811072514665,838.900452644155
1.4488026868522559,131.24991730203203,13.831927091410181,19362.196567292704,841.791575013711
