R,Te,TeErr,ne,neErr,pe,peErr
0.317339999984866,inf,,,,,
0.31671224763981065,inf,,,,,
0.31669657088062725,71.34078409566966,2.9699130383003003,3.619518299120783e+19,5.7411152620138394e+17,413.15083761264196,10.430876422420981
0.31727399307481013,74.99575298463718,3.5567717452935113,3.282288394922001e+19,5.3894672032058106e+17,393.85230350385854,12.088056522498334
0.3184253357890155,63.20712623281914,11.327124219185201,3.007612149692519e+19,1.8057297119106988e+18,304.1640332879609,36.62531531098256
0.3201312584075238,80.98359302922432,3.3624351957882976,2.999048547551934e+19,4.6779091699552384e+17,388.59796327973146,9.628519057361627
0.32237229675791224,86.41103562740638,3.405954002481922,3.1206715176660378e+19,4.5250486853457517e+17,431.45673231115575,9.985609356292574
0.32512890065080485,90.69489137969269,4.236011457811474,2.396749680860138e+19,3.735672075395966e+17,347.79672315187736,10.199669502154808
0.3283814704678114,86.70288571402743,3.6985257579605557,2.2651147103599727e+19,3.419636856780968e+17,314.22717097840484,8.417727869512245
0.33211039264864284,89.5380867759819,4.189170022337046,2.1701204333008347e+19,3.568134943318807e+17,310.8934906739545,8.966993085897416
0.33629607417798596,106.76871532334224,5.379378800813321,2.3093709017729647e+19,3.784822098727623e+17,394.5097030198525,11.857630512266786
0.34091897606841287,112.90151630747289,5.345522023585551,2.4541158511286575e+19,3.8859571898162195e+17,443.3174412586077,12.907639090056959
0.34595964577040633,108.8055658724284,5.971850789874868,2.2927310527759307e+19,4.0513882477078035e+17,399.1390393449179,13.41512570457626
0.3513987485504802,114.08460912429514,5.52922274616106,2.377061078592922e+19,3.631172577447531e+17,433.89773442535824,13.292583693195507
0.3572170979081746,113.67014025298141,5.314190849211948,2.371113834677446e+19,3.56624680337824e+17,431.2397474297117,12.804655290142424
0.36335335275822433,121.58402638732345,5.3909655178741405,2.378569197314636e+19,3.2934396230465517e+17,462.713632080604,12.828258973352716
0.36982779616069134,118.95718899787552,6.533533629847613,2.2159270642703815e+19,4.080513335251822e+17,421.7607273438708,13.610262206964402
0.37662284710030575,inf,,,,,
0.38372032297414593,134.7250159943808,8.216412020396842,2.2790162837010866e+19,3.9377272260133395e+17,491.26480843693315,20.32270078475042
0.39110232380559334,117.03082014640647,6.127889113862511,2.4198245531772445e+19,4.0698539930307603e+17,453.110483309991,15.047671441081347
0.39875125624135976,125.53274452434363,6.526511414799386,2.526529392859669e+19,4.115114405256784e+17,507.45947009135654,15.639652953045095
0.40664985657931024,inf,,,,,
0.4147812127272038,145.92201849495373,5.867489815952396,2.7390270110822105e+19,3.7213423481041626e+17,639.4949602709057,14.285544004729095
0.4231287851515391,148.20311285557543,8.950991444179989,2.632218091474852e+19,4.674534796688529e+17,624.1646637941358,20.27276474785556
0.43167642682020463,174.753957550136,9.354075594100703,2.577625768765561e+19,4.3751529469539475e+17,720.7204866799896,23.025541758382747
0.4404084021278348,193.73615884236827,10.45436635233655,2.5226084800129065e+19,5.4168270905460794e+17,781.952763489417,24.655632361998023
0.44930940474468556,202.25157970919966,10.874169548324405,2.357654622305881e+19,4.767836518418087e+17,762.9429948320973,24.468389905603583
0.4583645745240506,215.14713979327115,9.757914539399579,2.521077710707441e+19,4.730941837119977e+17,867.8442538484383,23.384038205736857
0.46755951331654994,226.0269262777668,10.615311789333834,2.5623812936055796e+19,4.509640961287742e+17,926.6674683925073,26.43679778033536
0.4768802997819216,241.7575650560578,15.041094799709821,2.5969335872119513e+19,7.687118235566527e+17,1004.5253450506478,40.89136480281781
0.48631350325380607,252.09532895208181,13.842712360244287,2.5620197728951747e+19,4.62369402273424e+17,1033.3971478875953,33.85017224148561
0.4958461964152222,294.1373509296559,12.816382899478123,2.747772539145922e+19,5.473131462293398e+17,1293.1560569946173,35.22756444430722
0.505465967121366,312.6969478843069,16.44088143049183,3.035822695697394e+19,5.596368960537501e+17,1518.867986019975,50.771299712919735
0.5151609291200338,305.5218050968901,14.99010017114407,2.7557156383406682e+19,5.6953841907162835e+17,1347.0899458553115,41.428712589833204
0.5249197317436536,311.12054106890326,14.043846359607247,2.918298655898249e+19,5.4183563351632237e+17,1452.708250917946,41.09801818488233
0.5347315685914218,412.9826436742875,14.40934933479729,2.869544755764086e+19,4.8022496410303456e+17,1896.1154870034236,41.789875810083565
0.5445861852422379,363.5620209679142,11.217795873058728,2.845749199522723e+19,5.001302165374426e+17,1655.3701282340883,31.737435876932476
0.5544738858245686,393.81592152013513,14.235742908773476,2.9348871084123484e+19,6.313657800885266e+17,1849.2884338511576,38.958081705440776
0.5643855386762997,395.96878810936295,17.223761295740868,3.016324182354036e+19,7.531331654845889e+17,1910.992369650708,49.63714765551678
0.5743125809503001,470.32422487149574,16.462091453539482,2.8461520379850093e+19,5.7034846991446106e+17,2141.7828018107634,42.424912198648926
0.5842470221583026,475.4231145522707,17.786067344783486,2.817628692701805e+19,5.540255192429876e+17,2143.305293977816,47.51300384840144
0.5941814467603774,496.35584227734466,14.101367130716527,3.184628933864423e+19,4.364593697814671e+17,2529.134682894524,45.1420577942032
0.6041090156298353,530.4361196746272,16.842716020118164,3.1796461831912215e+19,4.958678609732154e+17,2698.558693360304,52.28444361530696
0.6140234666414076,638.3902764800994,20.31004320722171,3.1092410113275167e+19,4.509862363225528e+17,3175.854766183419,58.51776989604369
0.6239191140978629,616.5749545481767,18.297608411186637,3.0293337216882446e+19,4.4355690379683264e+17,2988.498082817902,49.35290529898996
0.6337908472281123,648.1568167365422,21.5678110041485,2.856064553495653e+19,4.2893699684808525e+17,2961.8843350205057,55.914835015289846
