R,Ti,TiErr,vTorr,vTorrErr
0.7421543233911115,884.9895371119527,8.666659966028607,4985.995234408547,344.6018727317214
0.7527751826782706,895.4469124690053,7.556963023757355,5680.785615051997,297.6282836171379
0.7645134336715957,898.1170686015671,7.437303025858104,5223.496919259362,292.7680861057316
0.7755405644480841,915.0627850902894,7.433434574562495,4404.699978235204,290.545661947442
0.7870808148843704,937.8069307496464,7.252378596998758,4149.244991615721,281.4550718098569
0.7984103325957137,931.0107458118421,7.097239008065913,4735.577147577475,275.50203925541655
0.8088100550928565,929.8493700054793,6.641924539846905,4117.865561752757,260.41805632255654
0.8197465087455271,954.4050506762328,6.3017265382799454,4901.528535436043,246.8330622194111
0.8418450940717132,945.6146024790362,5.939714025425366,4145.617428753186,234.43864316079703
0.853515964707998,977.4824857464113,5.420028717862329,3361.953712473931,212.46227126615128
0.8651699368003661,957.8424157953873,5.262480394914859,4091.6669865338035,207.76160889676703
0.8769226152009318,973.8300332517914,5.267035232862541,5662.9894503784335,206.47877269889395
0.8891775049061794,962.9404666996634,5.024579239202571,4936.327710396868,198.95520070571635
0.9009108397962446,963.1507530176406,5.175410998449731,5780.526502903474,204.93056926097404
0.9127068386570153,960.1640151543157,5.42403992327615,6709.636749301531,215.75109271608466
0.9239598858102493,978.5151932120939,4.897298413138673,5280.316452813868,195.54485124474147
0.9423429577476361,967.0737931122877,5.1339628364108885,6238.90053079001,205.18545268799258
0.9541373644219426,972.0669889210244,4.671781643383744,6888.345996024791,186.8347806440603
0.9653174450990305,985.3795531662288,4.615708668283052,6666.597611489217,184.12812592837292
0.9769999761748961,967.3978644927321,4.516255377607116,7654.876503733344,181.24314655883234
0.988597194027525,970.930002486701,4.581861071403814,7349.251854478961,183.40954843866527
1.000246753608701,1006.8606366216259,4.375570668000396,8563.598214590189,174.71786060231113
1.0112762739043275,977.1430509820051,4.345555079004352,8285.523291641077,174.40408210409993
1.0227844001236952,1009.7892816893452,3.984393839389977,8542.912326724436,160.50270393742363
1.0343690323576,992.7720294440508,4.2655403455559355,7783.606066569474,172.2511621749399
1.0473201730319326,981.1094926363444,3.7572114017296423,6517.441239055539,153.77175000987384
1.0586490470184393,0.0,5.943882248466987,0.0,242.9021713485076
1.0704290358606514,0.0,8.6024823543935,0.0,358.8835489863788
1.0806108670287526,0.0,7.771016155707327,0.0,320.8236407856917
1.0927656556458032,0.0,7.235759610015108,0.0,305.193091415712
1.1038721121645203,0.0,7.15086882945804,0.0,300.95078943954485
1.1143711595441406,0.0,5.923912897416527,0.0,253.12523360542767
1.1297344655927821,905.0755292824681,4.0462668215201,10349.713494007034,175.92910239041012
1.1400749047768275,904.8490153901812,3.6792236158976825,9163.990277935805,160.51565751658714
1.152271083342964,902.515701450982,3.4869991985644297,8911.906303500864,153.3550021800239
1.1624672086473922,900.4925358255116,3.5093564837933284,8517.298430407493,153.44503194824887
1.1735605805766431,892.2007254590254,3.4633622484079942,6424.402659518565,152.18469018983347
1.1836155318883492,864.6196104015933,3.395163355523397,-651.0207113971221,149.9631350271287
1.1955031897046935,818.0073915249233,3.26223779880559,-5803.347044365181,147.89660638952628
1.2049053253874236,760.6734510659079,3.4543128057916936,-4954.8804196539,159.11482419149556
1.2162444805256225,709.5192397632295,3.2319090742128016,-1698.67506428126,153.02582524234967
1.226469747234194,663.1518748184508,3.0234338029454726,481.32796100669964,146.37800878749783
1.2375109777975644,626.2183957954189,2.990823481826742,2520.1980944227985,147.17897671965343
1.248035936860904,579.2084573164377,2.942974893699934,4417.634421189692,148.2617203580535
1.2575417621083635,512.16927516645,2.878992062088492,11526.595230599323,149.1156491352995
1.2683594859096494,476.1757471784315,2.785376411647115,14698.836815342282,147.44412754533246
1.2782229340701567,414.4677552843402,2.8338593694913916,14245.041745893903,153.77448713286373
1.289726166431072,356.1068686286279,3.0401767853650474,15803.453621956789,171.55493943121112
1.298903587029898,300.6860535574565,2.99899595732907,16909.906767398184,176.49294308781964
1.3089406159637642,269.77689345987295,2.7126535111578858,16314.783261955414,162.6199201807795
1.31889647279656,254.50415346344167,2.7561227629493645,17787.176262854417,166.37669038435078
1.330887210364232,218.99817286333607,2.756907588000947,20194.757563024956,170.43487758174612
1.3406648192991424,203.40645060739777,2.826048544586715,19854.062382135475,176.25439187315897
1.3507835841864602,174.22956006208278,3.1490208727238578,25262.37759635421,200.4547979377013
1.3599811585172954,162.54047340646736,3.194265861393093,24553.22713602398,203.8059392470418
1.3698855259634533,145.16218163807054,3.497544336662882,27131.846738170458,226.1067539358679
1.380624169863249,57.55459706116678,5.094590641206985,33922.62170431889,353.23178131445457
1.3904011751062508,16.058673107227445,9.634336078157649,31683.612556217955,664.1002789649458
1.4000705525858905,7.299047699104252,12.770990073592014,11467.15529415036,850.7083924496166
1.4100804303653078,74.73177253138859,8.703341482955427,4048.605527369092,553.8685929019747
1.4187890849399816,47.548857182016484,7.218635028489184,9880.862052765166,472.0142617000052
1.428631657476326,37.3845863846103,8.981148084055125,12060.018468068896,587.6283838530677
1.4383862141559756,49.64874370614608,8.781221672105518,11945.94272177493,563.2254299278655
1.4488026868522559,12.880901166452523,8.981419103385447,13474.277143320653,592.6731753419314
